,subj_mean,name,psnr,psnr_sal
1499,5.4186,i13_13_1.bmp,32.68952178955078,32.785682678222656
1500,4.92857,i13_13_2.bmp,30.43294906616211,29.02815055847168
1501,4.7907,i13_13_3.bmp,26.83699607849121,26.9040470123291
1502,3.63415,i13_13_4.bmp,23.641281127929688,23.575973510742188
1503,2.40476,i13_13_5.bmp,20.758602142333984,20.439348220825195
1504,5.64286,i13_14_1.bmp,32.25542449951172,27.984485626220703
1505,5.40476,i13_14_2.bmp,25.419353485107422,21.403839111328125
1506,5.7381,i13_14_3.bmp,22.688169479370117,19.34209632873535
1507,5.02326,i13_14_4.bmp,21.75265121459961,18.660520553588867
1508,3.97619,i13_14_5.bmp,20.230117797851562,16.98807716369629
1509,2.73171,i13_15_1.bmp,25.517675399780273,18.77766990661621
1510,2.87805,i13_15_2.bmp,24.825958251953125,16.69558334350586
1511,3.04762,i13_15_3.bmp,24.60567855834961,15.550237655639648
1512,3.57143,i13_15_4.bmp,24.134231567382812,15.108512878417969
1513,3.70732,i13_15_5.bmp,24.44377899169922,12.360589981079102
1514,5.60465,i13_16_1.bmp,32.57448196411133,32.5798454284668
1515,5.27907,i13_16_2.bmp,28.24033546447754,28.31861686706543
1516,5.43902,i13_16_3.bmp,22.144773483276367,22.153966903686523
1517,4.29268,i13_16_4.bmp,18.743555068969727,18.812406539916992
1518,4.44186,i13_16_5.bmp,16.29193687438965,16.298925399780273
1519,4.48837,i13_17_1.bmp,33.32345962524414,32.535682678222656
1520,6.62791,i13_17_2.bmp,28.75112533569336,28.576026916503906
1521,3.72093,i13_17_3.bmp,25.411367416381836,24.635425567626953
1522,6.48837,i13_17_4.bmp,22.553251266479492,22.437002182006836
1523,2.58537,i13_17_5.bmp,19.392681121826172,18.676454544067383
1524,3.95122,i13_18_1.bmp,32.93915557861328,32.304744720458984
1525,3.74419,i13_18_2.bmp,29.98187828063965,29.347803115844727
1526,3.14286,i13_18_3.bmp,27.00298500061035,26.388586044311523
1527,2.84615,i13_18_4.bmp,24.00547218322754,23.397716522216797
1528,2.73171,i13_18_5.bmp,21.003437042236328,20.25395393371582
1529,5.2439,i13_19_1.bmp,32.98868179321289,32.20219421386719
1530,5.2619,i13_19_2.bmp,29.99983024597168,29.263023376464844
1531,5.32558,i13_19_3.bmp,26.993000030517578,26.312854766845703
1532,4.5122,i13_19_4.bmp,23.986909866333008,23.397747039794922
1533,4.16279,i13_19_5.bmp,21.008512496948242,20.60030746459961
1534,5.67442,i13_20_1.bmp,32.98679733276367,32.47593688964844
1535,5.09524,i13_20_2.bmp,30.079151153564453,29.49237823486328
1536,5.52381,i13_20_3.bmp,26.99579620361328,26.124462127685547
1537,5.28571,i13_20_4.bmp,24.00884437561035,22.799057006835938
1538,5.23256,i13_20_5.bmp,21.002695083618164,19.360729217529297
1539,5.65116,i13_21_1.bmp,33.048797607421875,32.677490234375
1540,5.54762,i13_21_2.bmp,29.916072845458984,29.408348083496094
1541,5.09524,i13_21_3.bmp,27.041122436523438,26.419246673583984
1542,4.72093,i13_21_4.bmp,23.999052047729492,23.268577575683594
1543,3.47619,i13_21_5.bmp,20.956005096435547,20.30050277709961
1544,5.42857,i13_22_1.bmp,32.920230865478516,32.33526611328125
1545,4.78049,i13_22_2.bmp,29.967458724975586,29.029361724853516
1546,3.97674,i13_22_3.bmp,27.0467529296875,26.04700469970703
1547,2.93023,i13_22_4.bmp,24.37282943725586,23.70170783996582
1548,2.4186,i13_22_5.bmp,20.128662109375,20.415668487548828
1549,5.65116,i13_23_1.bmp,32.97121047973633,30.330257415771484
1550,5.39535,i13_23_2.bmp,28.037832260131836,25.421573638916016
1551,5.45,i13_23_3.bmp,24.976329803466797,22.466886520385742
1552,5.04651,i13_23_4.bmp,22.978364944458008,20.587312698364258
1553,5.2093,i13_23_5.bmp,21.009265899658203,18.747392654418945
1554,5.44186,i13_24_1.bmp,32.9892463684082,32.013099670410156
1555,5.19048,i13_24_2.bmp,30.00278091430664,28.789033889770508
1556,4.39535,i13_24_3.bmp,27.063030242919922,25.654706954956055
1557,3.86047,i13_24_4.bmp,24.050350189208984,22.73330307006836
1558,2.88095,i13_24_5.bmp,20.982715606689453,19.55387306213379
1559,5.89189,i14_01_1.bmp,33.09629821777344,33.100799560546875
1560,5.69444,i14_01_2.bmp,30.08661651611328,30.110013961791992
1561,4.77778,i14_01_3.bmp,27.02935791015625,27.064428329467773
1562,4.31429,i14_01_4.bmp,24.063823699951172,24.100967407226562
1563,3.75,i14_01_5.bmp,21.118947982788086,21.192150115966797
1564,5.97297,i14_02_1.bmp,33.276580810546875,33.29252624511719
1565,5.91667,i14_02_2.bmp,30.28493881225586,30.314863204956055
1566,5.77143,i14_02_3.bmp,27.249677658081055,27.301042556762695
1567,5.13889,i14_02_4.bmp,24.29629898071289,24.347042083740234
1568,4.52778,i14_02_5.bmp,21.36371421813965,21.415674209594727
1569,5.19444,i14_03_1.bmp,33.074344635009766,33.11362075805664
1570,4.43243,i14_03_2.bmp,30.115346908569336,30.123096466064453
1571,3.77778,i14_03_3.bmp,27.04780387878418,27.081899642944336
1572,3.08333,i14_03_4.bmp,24.077316284179688,24.144756317138672
1573,2.59459,i14_03_5.bmp,21.131500244140625,21.217296600341797
1574,6.02857,i14_04_1.bmp,32.91770553588867,30.579730987548828
1575,5.63889,i14_04_2.bmp,30.14774513244629,27.80022430419922
1576,5.5,i14_04_3.bmp,27.118043899536133,24.774389266967773
1577,4.65714,i14_04_4.bmp,24.123977661132812,21.831172943115234
1578,4.02778,i14_04_5.bmp,21.20236587524414,19.096548080444336
1579,6.05405,i14_05_1.bmp,33.01360321044922,33.05018997192383
1580,5.59459,i14_05_2.bmp,30.017696380615234,30.05732536315918
1581,4.97222,i14_05_3.bmp,25.054170608520508,25.109899520874023
1582,4.16216,i14_05_4.bmp,20.154924392700195,20.24176788330078
1583,3.02703,i14_05_5.bmp,15.318883895874023,15.460399627685547
1584,5.08333,i14_06_1.bmp,32.31431579589844,31.955448150634766
1585,4.33333,i14_06_2.bmp,29.09173011779785,28.982534408569336
1586,4.02778,i14_06_3.bmp,26.13839340209961,26.089725494384766
1587,3.77778,i14_06_4.bmp,23.15312385559082,22.78451919555664
1588,3.16667,i14_06_5.bmp,20.10837745666504,19.915145874023438
1589,5.72222,i14_07_1.bmp,33.38538360595703,33.360206604003906
1590,5.44444,i14_07_2.bmp,30.27979850769043,30.287872314453125
1591,4.27778,i14_07_3.bmp,27.182147979736328,27.127342224121094
1592,3.61111,i14_07_4.bmp,24.07168960571289,23.964136123657227
1593,2.91892,i14_07_5.bmp,20.664268493652344,20.77960968017578
1594,5.43243,i14_08_1.bmp,35.50157165527344,33.599796295166016
1595,4.55556,i14_08_2.bmp,30.734262466430664,28.824129104614258
1596,3.48649,i14_08_3.bmp,26.751558303833008,24.818748474121094
1597,2.83784,i14_08_4.bmp,23.777786254882812,22.00125503540039
1598,1.59459,i14_08_5.bmp,21.451074600219727,19.675209045410156
1599,6.05405,i14_09_1.bmp,33.486961364746094,32.80121612548828
1600,5.89189,i14_09_2.bmp,31.095535278320312,30.233551025390625
1601,4.5,i14_09_3.bmp,27.902175903320312,26.712352752685547
1602,2.89189,i14_09_4.bmp,24.560251235961914,22.95454216003418
1603,1.75,i14_09_5.bmp,20.62582015991211,19.27053451538086
1604,5.77778,i14_10_1.bmp,32.323341369628906,30.439449310302734
1605,5.16667,i14_10_2.bmp,29.78977394104004,27.880094528198242
1606,4.25,i14_10_3.bmp,26.752092361450195,24.872426986694336
1607,3.05556,i14_10_4.bmp,23.46080780029297,21.54414939880371
1608,1.86111,i14_10_5.bmp,20.87069320678711,19.161867141723633
1609,5.97297,i14_11_1.bmp,33.02621078491211,31.602733612060547
1610,5.47222,i14_11_2.bmp,29.992904663085938,28.504375457763672
1611,4.24324,i14_11_3.bmp,26.957075119018555,25.085935592651367
1612,3.08333,i14_11_4.bmp,24.02195167541504,22.09486198425293
1613,1.28571,i14_11_5.bmp,20.96678924560547,18.98208236694336
1614,5.81081,i14_12_1.bmp,34.79301834106445,36.25975036621094
1615,5.64706,i14_12_2.bmp,30.153858184814453,30.199092864990234
1616,4.05714,i14_12_3.bmp,26.520854949951172,22.90432357788086
1617,4.13514,i14_12_4.bmp,24.179874420166016,23.88841438293457
1618,3.18919,i14_12_5.bmp,21.146026611328125,20.071237564086914
1619,5.02703,i14_13_1.bmp,32.80939483642578,34.68505096435547
1620,4.52778,i14_13_2.bmp,30.42681884765625,30.085342407226562
1621,3.62162,i14_13_3.bmp,26.885986328125,25.765830993652344
1622,3.08333,i14_13_4.bmp,23.84647560119629,23.29306411743164
1623,1.91667,i14_13_5.bmp,21.638111114501953,20.672950744628906
1624,6.05405,i14_14_1.bmp,32.975067138671875,31.26167106628418
1625,5.7027,i14_14_2.bmp,28.429088592529297,24.651185989379883
1626,4.69444,i14_14_3.bmp,25.25844955444336,21.730669021606445
1627,4.16667,i14_14_4.bmp,23.579435348510742,20.25688934326172
1628,3.37143,i14_14_5.bmp,21.80438232421875,19.087974548339844
1629,2.94595,i14_15_1.bmp,25.506689071655273,22.271121978759766
1630,3.35135,i14_15_2.bmp,24.934757232666016,21.620941162109375
1631,3.52941,i14_15_3.bmp,24.667510986328125,20.61685562133789
1632,3.62162,i14_15_4.bmp,24.374706268310547,19.996959686279297
1633,3.97297,i14_15_5.bmp,24.105228424072266,18.201040267944336
1634,5.77143,i14_16_1.bmp,32.58875274658203,32.595638275146484
1635,5.97297,i14_16_2.bmp,28.143310546875,28.15812110900879
1636,5.30556,i14_16_3.bmp,22.173892974853516,22.213176727294922
1637,5.17143,i14_16_4.bmp,18.627948760986328,18.65424919128418
1638,4.02857,i14_16_5.bmp,16.420448303222656,16.500621795654297
1639,5.40541,i14_17_1.bmp,33.17349624633789,32.50287628173828
1640,6.43243,i14_17_2.bmp,27.50848960876465,27.029674530029297
1641,4.13889,i14_17_3.bmp,25.21765899658203,24.54815101623535
1642,5.91892,i14_17_4.bmp,21.388914108276367,21.01758575439453
1643,3.24324,i14_17_5.bmp,19.201217651367188,18.4984073638916
1644,5.37143,i14_18_1.bmp,32.99384689331055,32.45327377319336
1645,5.13889,i14_18_2.bmp,30.006694793701172,29.48546600341797
1646,4.66667,i14_18_3.bmp,26.987855911254883,26.479063034057617
1647,4.14706,i14_18_4.bmp,24.00809097290039,23.512474060058594
1648,3.75,i14_18_5.bmp,20.9947566986084,20.535640716552734
1649,5.37143,i14_19_1.bmp,33.01097106933594,32.721839904785156
1650,5.11111,i14_19_2.bmp,30.00135040283203,29.73404884338379
1651,4.97222,i14_19_3.bmp,26.99730682373047,26.74365234375
1652,3.91429,i14_19_4.bmp,24.023971557617188,23.752803802490234
1653,3.22857,i14_19_5.bmp,20.989837646484375,20.74397087097168
1654,5.72222,i14_20_1.bmp,32.992313385009766,32.133453369140625
1655,5.59459,i14_20_2.bmp,30.004024505615234,28.923070907592773
1656,5.41667,i14_20_3.bmp,27.030067443847656,25.773822784423828
1657,4.19444,i14_20_4.bmp,24.026451110839844,22.5650634765625
1658,3.27027,i14_20_5.bmp,21.00043487548828,19.550931930541992
1659,5.2973,i14_21_1.bmp,33.01200866699219,32.223533630371094
1660,5.16667,i14_21_2.bmp,29.96221351623535,29.01964569091797
1661,4.54054,i14_21_3.bmp,26.981170654296875,26.049596786499023
1662,3.75,i14_21_4.bmp,23.97566795349121,23.053401947021484
1663,2.64865,i14_21_5.bmp,20.96796989440918,20.041561126708984
1664,5.40541,i14_22_1.bmp,32.97989273071289,31.489545822143555
1665,5.37143,i14_22_2.bmp,30.049846649169922,28.741920471191406
1666,5.05556,i14_22_3.bmp,26.951217651367188,25.801258087158203
1667,3.97143,i14_22_4.bmp,23.952125549316406,22.319440841674805
1668,3.27778,i14_22_5.bmp,20.664608001708984,19.42767333984375
1669,6.02778,i14_23_1.bmp,33.19827651977539,30.419944763183594
1670,6.02703,i14_23_2.bmp,27.802845001220703,25.045061111450195
1671,5.61111,i14_23_3.bmp,24.814340591430664,21.98336410522461
1672,5.0,i14_23_4.bmp,23.235559463500977,20.445858001708984
1673,2.77778,i14_23_5.bmp,20.781570434570312,18.21967315673828
1674,6.13514,i14_24_1.bmp,32.989280700683594,31.57292366027832
1675,5.58333,i14_24_2.bmp,30.06060791015625,28.477584838867188
1676,4.44444,i14_24_3.bmp,27.047168731689453,25.278444290161133
1677,3.18919,i14_24_4.bmp,24.02117156982422,22.067646026611328
1678,0.91892,i14_24_5.bmp,20.934707641601562,19.175092697143555
1679,5.82222,i15_01_1.bmp,33.214691162109375,33.11222839355469
1680,5.06818,i15_01_2.bmp,30.261842727661133,30.176719665527344
1681,4.95556,i15_01_3.bmp,27.251667022705078,27.163570404052734
1682,4.27907,i15_01_4.bmp,24.3350772857666,24.231670379638672
1683,3.91111,i15_01_5.bmp,21.454265594482422,21.30770492553711
1684,6.09091,i15_02_1.bmp,33.35857391357422,33.281333923339844
1685,5.81818,i15_02_2.bmp,30.389623641967773,30.319869995117188
1686,5.63636,i15_02_3.bmp,27.40159797668457,27.311677932739258
1687,4.88636,i15_02_4.bmp,24.513933181762695,24.3960018157959
1688,4.63636,i15_02_5.bmp,21.66581916809082,21.52617645263672
1689,4.32558,i15_03_1.bmp,33.192115783691406,33.09359359741211
1690,3.81395,i15_03_2.bmp,30.26266860961914,30.18448829650879
1691,3.61364,i15_03_3.bmp,27.23065185546875,27.12225914001465
1692,3.17778,i15_03_4.bmp,24.319141387939453,24.15826988220215
1693,2.62791,i15_03_5.bmp,21.438425064086914,21.285287857055664
1694,6.02273,i15_04_1.bmp,32.82563018798828,31.92695426940918
1695,6.04444,i15_04_2.bmp,30.031612396240234,29.10321807861328
1696,5.83721,i15_04_3.bmp,27.133346557617188,26.091354370117188
1697,5.77778,i15_04_4.bmp,24.27995491027832,23.142982482910156
1698,4.97727,i15_04_5.bmp,21.582944869995117,20.391769409179688
1699,5.78571,i15_05_1.bmp,33.157962799072266,33.09358215332031
1700,5.65116,i15_05_2.bmp,30.188291549682617,30.118486404418945
1701,5.11364,i15_05_3.bmp,25.294511795043945,25.211763381958008
1702,4.06818,i15_05_4.bmp,20.535293579101562,20.399452209472656
1703,3.31818,i15_05_5.bmp,15.869999885559082,15.62604808807373
1704,4.43182,i15_06_1.bmp,31.232086181640625,31.588558197021484
1705,4.17778,i15_06_2.bmp,28.037181854248047,28.33042335510254
1706,3.97674,i15_06_3.bmp,24.896238327026367,25.33148193359375
1707,3.36364,i15_06_4.bmp,21.926132202148438,22.241504669189453
1708,3.17778,i15_06_5.bmp,18.912607192993164,19.315393447875977
1709,4.81395,i15_07_1.bmp,33.24200439453125,33.39934539794922
1710,3.93023,i15_07_2.bmp,29.82965660095215,30.044273376464844
1711,3.61364,i15_07_3.bmp,27.73666763305664,27.374536514282227
1712,2.91111,i15_07_4.bmp,24.231521606445312,23.928735733032227
1713,2.44444,i15_07_5.bmp,20.337451934814453,20.326358795166016
1714,5.95556,i15_08_1.bmp,39.06528854370117,39.09031677246094
1715,6.06667,i15_08_2.bmp,34.305850982666016,34.548152923583984
1716,5.13636,i15_08_3.bmp,30.43663215637207,30.79097557067871
1717,3.93182,i15_08_4.bmp,27.416648864746094,27.642881393432617
1718,3.36364,i15_08_5.bmp,24.62462615966797,24.92453384399414
1719,5.93023,i15_09_1.bmp,36.09181594848633,35.18229675292969
1720,5.54545,i15_09_2.bmp,34.135780334472656,33.2212028503418
1721,4.69767,i15_09_3.bmp,31.312578201293945,30.30136489868164
1722,3.74419,i15_09_4.bmp,27.484342575073242,27.01932144165039
1723,2.5,i15_09_5.bmp,21.004199981689453,21.43395233154297
1724,5.77778,i15_10_1.bmp,35.87772750854492,34.893165588378906
1725,5.70455,i15_10_2.bmp,33.677772521972656,32.46721649169922
1726,4.6,i15_10_3.bmp,30.735532760620117,29.16032600402832
1727,3.17778,i15_10_4.bmp,27.08316421508789,25.811614990234375
1728,1.86667,i15_10_5.bmp,23.392436981201172,22.19761085510254
1729,5.84444,i15_11_1.bmp,32.980064392089844,31.865673065185547
1730,4.4,i15_11_2.bmp,30.06049919128418,28.915851593017578
1731,3.04878,i15_11_3.bmp,27.066970825195312,25.141796112060547
1732,2.0,i15_11_4.bmp,24.022396087646484,20.69511604309082
1733,0.65116,i15_11_5.bmp,20.915225982666016,19.585834503173828
1734,5.66667,i15_12_1.bmp,32.409751892089844,34.97856140136719
1735,5.40909,i15_12_2.bmp,29.883310317993164,32.462772369384766
1736,4.22222,i15_12_3.bmp,26.561128616333008,24.968339920043945
1737,3.2,i15_12_4.bmp,24.04569435119629,22.024995803833008
1738,2.56818,i15_12_5.bmp,21.346065521240234,19.706520080566406
1739,4.84091,i15_13_1.bmp,33.63644027709961,32.90742492675781
1740,3.76744,i15_13_2.bmp,29.981658935546875,29.09082794189453
1741,3.34884,i15_13_3.bmp,27.045909881591797,26.225595474243164
1742,2.86364,i15_13_4.bmp,23.976428985595703,24.72525405883789
1743,2.11364,i15_13_5.bmp,21.093822479248047,20.40463638305664
1744,5.59091,i15_14_1.bmp,32.65575408935547,30.08765411376953
1745,6.15556,i15_14_2.bmp,32.8398323059082,29.41255760192871
1746,5.95556,i15_14_3.bmp,29.730493545532227,26.680335998535156
1747,5.02381,i15_14_4.bmp,28.756820678710938,25.451248168945312
1748,3.79545,i15_14_5.bmp,26.97632598876953,23.125675201416016
1749,3.88636,i15_15_1.bmp,25.370147705078125,20.66790771484375
1750,4.02273,i15_15_2.bmp,24.747602462768555,19.676044464111328
1751,3.95455,i15_15_3.bmp,24.115402221679688,18.51760482788086
1752,4.13636,i15_15_4.bmp,23.785688400268555,19.05473518371582
1753,4.95455,i15_15_5.bmp,24.307878494262695,15.630359649658203
1754,6.22727,i15_16_1.bmp,32.597259521484375,32.597023010253906
1755,5.90698,i15_16_2.bmp,28.393287658691406,28.192752838134766
1756,5.42222,i15_16_3.bmp,22.313230514526367,22.296106338500977
1757,5.38636,i15_16_4.bmp,18.967315673828125,18.668119430541992
1758,4.02326,i15_16_5.bmp,16.799455642700195,16.685518264770508
1759,5.93182,i15_17_1.bmp,31.575061798095703,34.12833786010742
1760,6.66667,i15_17_2.bmp,29.085323333740234,29.614032745361328
1761,5.0,i15_17_3.bmp,23.524574279785156,26.161651611328125
1762,6.31111,i15_17_4.bmp,23.444198608398438,23.441967010498047
1763,3.82222,i15_17_5.bmp,17.539058685302734,20.11544418334961
1764,5.15556,i15_18_1.bmp,32.998985290527344,33.5948486328125
1765,4.81395,i15_18_2.bmp,30.016611099243164,30.622737884521484
1766,4.37209,i15_18_3.bmp,26.979442596435547,27.632925033569336
1767,4.09091,i15_18_4.bmp,24.01757049560547,24.979248046875
1768,3.76744,i15_18_5.bmp,21.016386032104492,22.529870986938477
1769,5.90909,i15_19_1.bmp,33.00139617919922,33.91577911376953
1770,5.33333,i15_19_2.bmp,29.993772506713867,30.80812644958496
1771,4.72093,i15_19_3.bmp,26.999671936035156,27.757675170898438
1772,4.37209,i15_19_4.bmp,23.975826263427734,24.61246109008789
1773,3.91111,i15_19_5.bmp,21.012067794799805,21.530681610107422
1774,6.32558,i15_20_1.bmp,32.97806167602539,32.01245880126953
1775,5.64444,i15_20_2.bmp,29.90951156616211,28.76624298095703
1776,4.74419,i15_20_3.bmp,27.0253849029541,26.03778076171875
1777,3.13333,i15_20_4.bmp,23.99317741394043,22.985939025878906
1778,2.44444,i15_20_5.bmp,20.979293823242188,19.51791000366211
1779,5.22727,i15_21_1.bmp,33.01797866821289,32.262142181396484
1780,4.55556,i15_21_2.bmp,29.970247268676758,29.20332908630371
1781,3.91111,i15_21_3.bmp,26.915557861328125,25.902578353881836
1782,3.11364,i15_21_4.bmp,23.978351593017578,23.118000030517578
1783,2.30233,i15_21_5.bmp,21.009449005126953,20.436735153198242
1784,6.33333,i15_22_1.bmp,32.998077392578125,31.683549880981445
1785,5.8,i15_22_2.bmp,30.09771156311035,28.90253448486328
1786,5.38636,i15_22_3.bmp,27.070037841796875,25.7139892578125
1787,4.48889,i15_22_4.bmp,24.033199310302734,23.515148162841797
1788,3.71111,i15_22_5.bmp,21.415483474731445,20.89429473876953
1789,5.90909,i15_23_1.bmp,33.01622772216797,32.48694610595703
1790,5.90909,i15_23_2.bmp,28.1171817779541,27.689266204833984
1791,5.36364,i15_23_3.bmp,24.981689453125,24.806045532226562
1792,4.47727,i15_23_4.bmp,22.848674774169922,22.354820251464844
1793,3.37209,i15_23_5.bmp,21.11974334716797,20.083755493164062
1794,5.77273,i15_24_1.bmp,32.90935134887695,31.54623794555664
1795,4.81395,i15_24_2.bmp,30.002784729003906,27.96209144592285
1796,3.22727,i15_24_3.bmp,27.025379180908203,25.8035945892334
1797,1.88636,i15_24_4.bmp,24.032291412353516,23.36042022705078
1798,0.72727,i15_24_5.bmp,20.96737289428711,21.0948486328125
1799,5.61538,i16_01_1.bmp,33.07107925415039,33.08863830566406
1800,5.65,i16_01_2.bmp,30.081607818603516,30.102115631103516
1801,5.02632,i16_01_3.bmp,27.009689331054688,27.014636993408203
1802,4.15385,i16_01_4.bmp,24.015522003173828,24.040721893310547
1803,3.94872,i16_01_5.bmp,20.989465713500977,21.057775497436523
1804,5.9,i16_02_1.bmp,33.2608642578125,33.28096389770508
1805,6.15,i16_02_2.bmp,30.252010345458984,30.240867614746094
1806,5.575,i16_02_3.bmp,27.193466186523438,27.229496002197266
1807,5.2,i16_02_4.bmp,24.188915252685547,24.24480438232422
1808,4.61538,i16_02_5.bmp,21.161529541015625,21.25699234008789
1809,4.74359,i16_03_1.bmp,33.06599044799805,33.09749984741211
1810,4.07895,i16_03_2.bmp,30.081939697265625,30.076629638671875
1811,3.69231,i16_03_3.bmp,26.997127532958984,27.031213760375977
1812,3.23684,i16_03_4.bmp,24.01431655883789,24.06058120727539
1813,2.79487,i16_03_5.bmp,20.96168327331543,20.995590209960938
1814,5.825,i16_04_1.bmp,32.86229705810547,29.982831954956055
1815,5.82051,i16_04_2.bmp,30.109479904174805,27.197973251342773
1816,5.75,i16_04_3.bmp,27.059364318847656,24.223114013671875
1817,5.12821,i16_04_4.bmp,24.07993507385254,21.335567474365234
1818,4.61538,i16_04_5.bmp,21.219741821289062,18.601511001586914
1819,5.8,i16_05_1.bmp,33.00784683227539,33.016056060791016
1820,5.61538,i16_05_2.bmp,30.008222579956055,30.01754379272461
1821,5.23077,i16_05_3.bmp,25.010759353637695,25.038070678710938
1822,4.35,i16_05_4.bmp,19.983991622924805,20.06234359741211
1823,3.39474,i16_05_5.bmp,14.947361946105957,15.022771835327148
1824,5.28205,i16_06_1.bmp,33.61722183227539,33.01235580444336
1825,4.82051,i16_06_2.bmp,30.101661682128906,29.343774795532227
1826,4.53846,i16_06_3.bmp,27.266321182250977,26.769702911376953
1827,3.97368,i16_06_4.bmp,24.188945770263672,23.79294204711914
1828,3.58974,i16_06_5.bmp,21.227462768554688,21.007509231567383
1829,5.475,i16_07_1.bmp,33.28351593017578,33.21184539794922
1830,4.75,i16_07_2.bmp,30.286874771118164,30.197006225585938
1831,4.35,i16_07_3.bmp,27.14632225036621,26.79616928100586
1832,3.66667,i16_07_4.bmp,23.790433883666992,23.183204650878906
1833,3.10256,i16_07_5.bmp,21.2319393157959,21.065357208251953
1834,5.82051,i16_08_1.bmp,38.83646774291992,37.26097869873047
1835,5.225,i16_08_2.bmp,34.003326416015625,32.66934585571289
1836,4.275,i16_08_3.bmp,30.233139038085938,29.025466918945312
1837,3.61538,i16_08_4.bmp,27.796466827392578,26.989990234375
1838,2.925,i16_08_5.bmp,25.944740295410156,24.91084861755371
1839,6.02564,i16_09_1.bmp,35.6584358215332,34.509727478027344
1840,5.76923,i16_09_2.bmp,33.508888244628906,32.22380828857422
1841,4.58974,i16_09_3.bmp,30.76729965209961,29.3526611328125
1842,3.12821,i16_09_4.bmp,28.04796028137207,26.420989990234375
1843,2.34211,i16_09_5.bmp,24.574935913085938,23.156536102294922
1844,5.9,i16_10_1.bmp,36.52663040161133,34.75545883178711
1845,5.76923,i16_10_2.bmp,34.09186553955078,32.20320510864258
1846,5.25641,i16_10_3.bmp,30.874425888061523,29.061145782470703
1847,3.61538,i16_10_4.bmp,26.899093627929688,25.43450164794922
1848,2.46154,i16_10_5.bmp,24.133319854736328,22.859691619873047
1849,5.875,i16_11_1.bmp,32.984500885009766,31.00783920288086
1850,5.075,i16_11_2.bmp,30.0821475982666,28.445606231689453
1851,2.89744,i16_11_3.bmp,26.979564666748047,23.965179443359375
1852,2.075,i16_11_4.bmp,23.91086196899414,21.64625358581543
1853,0.95,i16_11_5.bmp,21.017419815063477,19.31318473815918
1854,5.875,i16_12_1.bmp,34.02654266357422,34.78725051879883
1855,5.575,i16_12_2.bmp,31.66646957397461,30.47222900390625
1856,4.925,i16_12_3.bmp,26.806108474731445,23.71512222290039
1857,3.28205,i16_12_4.bmp,24.021015167236328,20.82801055908203
1858,2.6,i16_12_5.bmp,21.831018447875977,20.659685134887695
1859,4.6,i16_13_1.bmp,32.586509704589844,31.194067001342773
1860,3.81579,i16_13_2.bmp,29.957111358642578,29.80229949951172
1861,4.46154,i16_13_3.bmp,27.00909423828125,27.116363525390625
1862,3.05128,i16_13_4.bmp,24.0050048828125,23.75727081298828
1863,3.625,i16_13_5.bmp,20.583341598510742,20.447425842285156
1864,5.76923,i16_14_1.bmp,32.794586181640625,29.385774612426758
1865,6.13158,i16_14_2.bmp,33.282386779785156,29.051578521728516
1866,5.61538,i16_14_3.bmp,30.882644653320312,27.350948333740234
1867,5.52632,i16_14_4.bmp,29.2548828125,25.483943939208984
1868,4.575,i16_14_5.bmp,27.814159393310547,23.837482452392578
1869,3.41026,i16_15_1.bmp,28.78208351135254,21.984954833984375
1870,3.53846,i16_15_2.bmp,26.99700927734375,19.630325317382812
1871,3.475,i16_15_3.bmp,26.01673126220703,17.89533805847168
1872,3.65,i16_15_4.bmp,24.970399856567383,16.132732391357422
1873,4.02632,i16_15_5.bmp,25.222614288330078,13.921832084655762
1874,5.92308,i16_16_1.bmp,32.56842803955078,32.57060623168945
1875,6.275,i16_16_2.bmp,28.156869888305664,28.170583724975586
1876,5.68421,i16_16_3.bmp,22.11638641357422,22.13428497314453
1877,5.75,i16_16_4.bmp,18.648300170898438,18.668546676635742
1878,4.61538,i16_16_5.bmp,16.125682830810547,16.220783233642578
1879,5.825,i16_17_1.bmp,35.991615295410156,33.53445053100586
1880,7.1,i16_17_2.bmp,30.581993103027344,28.28087615966797
1881,4.75,i16_17_3.bmp,28.049137115478516,25.56610107421875
1882,6.65,i16_17_4.bmp,24.214479446411133,22.457990646362305
1883,3.35897,i16_17_5.bmp,22.031803131103516,19.567138671875
1884,4.6,i16_18_1.bmp,33.02408981323242,30.554901123046875
1885,4.39474,i16_18_2.bmp,30.00091552734375,27.569744110107422
1886,4.05,i16_18_3.bmp,27.009586334228516,24.560882568359375
1887,3.92308,i16_18_4.bmp,23.977048873901367,21.519611358642578
1888,3.94737,i16_18_5.bmp,21.011125564575195,18.706314086914062
1889,5.575,i16_19_1.bmp,33.0087890625,32.37336730957031
1890,5.375,i16_19_2.bmp,29.987110137939453,29.422592163085938
1891,4.61538,i16_19_3.bmp,27.00025749206543,26.616920471191406
1892,4.15385,i16_19_4.bmp,24.002103805541992,23.591205596923828
1893,3.66667,i16_19_5.bmp,21.004941940307617,20.933988571166992
1894,6.07692,i16_20_1.bmp,33.02557373046875,31.894866943359375
1895,5.74359,i16_20_2.bmp,30.019344329833984,28.479215621948242
1896,5.18421,i16_20_3.bmp,26.97665786743164,25.23508071899414
1897,4.125,i16_20_4.bmp,23.994770050048828,22.023571014404297
1898,3.58974,i16_20_5.bmp,21.024463653564453,18.599685668945312
1899,5.825,i16_21_1.bmp,33.0423698425293,32.07014083862305
